,time,NU_E,NU_E_BAR,NU_X+NU_X_BAR,Total
2338,1.563310227481,0.6134856157508766,0.748615377026935,3.580140908221141,4.942241900998953
2339,1.564316707157,0.6136994471681275,0.7476564884349808,3.5783128541449747,4.939668789748083
2340,1.56525573715,0.61343324011982,0.748719818783451,3.5789353562727766,4.941088415176047
2341,1.566006891509,0.6119210908568056,0.751510807210081,3.579206560933939,4.942638459000825
2342,1.567017067239,0.6096081426615255,0.7540785590158461,3.5777114944654347,4.941398196142806
2343,1.568023471854,0.6129058324034586,0.7465043459102891,3.5742589894633308,4.9336691677770785
2344,1.569024682972,0.6124401444952828,0.7472774468590605,3.5734319565573363,4.93314954791168
2345,1.570033312845,0.6130404466012207,0.7453002047660336,3.571694521723369,4.930035173090624
2346,1.571048023234,0.6144888658302622,0.742674833683343,3.569630217877595,4.9267939173912
2347,1.572050730198,0.614143488433054,0.7425055482636442,3.5686882145234646,4.925337251220163
2348,1.573058610456,0.6146880730180492,0.7417535479329447,3.5680222687605183,4.924463889711512
2349,1.574059534851,0.6133198392250693,0.743381259026255,3.5673047820064228,4.924005880257748
2350,1.57506687082,0.6143136306282239,0.7418285664642924,3.5668781144476034,4.92302031154012
2351,1.576071180253,0.6134840816451436,0.7436553186787785,3.566957332943147,4.924096733267069
2352,1.577083176651,0.6119469293493419,0.7456099117467334,3.567326209432464,4.924883050528539
2353,1.57810335423,0.6114586639590825,0.7457496578446648,3.5661207486346393,4.9233290704383865
2354,1.579111485827,0.6110987163948696,0.7446853276413451,3.564137374789435,4.91992141882565
2355,1.580117463754,0.6106897805706142,0.7459392262138095,3.5653411446201773,4.921970151404601
2356,1.581122304021,0.6081495478982858,0.7504650704568563,3.565593064596157,4.924207682951299
2357,1.582124034923,0.6070704765783663,0.7519418787789873,3.565398580332453,4.924410935689807
2358,1.583125438699,0.604009334838451,0.7576043700198009,3.566085821212436,4.927699526070688
2359,1.58413177553,0.6063320252990103,0.7504415678345022,3.5598909705066566,4.916664563640169
2360,1.585138523066,0.6094932324474907,0.7450596443940222,3.5586259997383944,4.913178876579907
2361,1.586144332694,0.6084610274266294,0.7475161784981061,3.5584491707112713,4.914426376636007
2362,1.587148305437,0.6093589368517438,0.7448383081993559,3.5567948959781392,4.910992141029239
2363,1.588154052767,0.6091115387578304,0.745347091172012,3.556303984187356,4.910762614117198
2364,1.589156569341,0.608316625232987,0.7457868576768348,3.5543982175169395,4.908501700426761
2365,1.590164731619,0.6072727467661695,0.7474976563029767,3.553962870996672,4.908733274065818
2366,1.591168347321,0.6047909554679944,0.7513969965635631,3.5543898583809086,4.910577810412466
2367,1.592171816795,0.6039251955654861,0.7508132464122749,3.5529062558664495,4.907644697844211
2368,1.593182203507,0.6028617375743078,0.7515704342344819,3.551335442438139,4.905767614246929
2369,1.594185574496,0.6037461486820667,0.7484087169258702,3.549215381522513,4.901370247130449
2370,1.595192216555,0.6053173455982456,0.745684510065245,3.5478565415212913,4.898858397184782
2371,1.596192536896,0.6062269294601906,0.7439023818951132,3.545724660745336,4.89585397210064
2372,1.597199751524,0.6043971302459176,0.7458525642906191,3.544603180641912,4.894852875178449
2373,1.5982117464,0.6069021718628798,0.741203198250624,3.5430696094127425,4.891174979526247
2374,1.599216208411,0.6062634123291781,0.7428788742936392,3.5428653129169545,4.892007599539771
2375,1.600218811475,0.6043758044862426,0.7461582134733259,3.5437237262441563,4.894257744203724
2376,1.601222383058,0.6030509345235133,0.7485277628477817,3.5433217117270566,4.8949004090983514
2377,1.602238005443,0.6006642505128498,0.7514981642839322,3.542992072333704,4.895154487130485
2378,1.60325194278,0.6007585087074606,0.7510665541512009,3.5415695888363308,4.893394651694992
2379,1.604270665104,0.601533418163869,0.7489783168492115,3.5392652435943344,4.889776978607414
2380,1.605284968353,0.602392249489467,0.7463019546761461,3.5376472984463576,4.8863415026119705
2381,1.606297785238,0.602871848749203,0.7451819747948311,3.536131453568619,4.884185277112652
2382,1.607307492863,0.6015245602746621,0.7470762681395602,3.536037815965814,4.884638644380036
2383,1.608312784647,0.5987164355558717,0.7515224894563148,3.536079092328467,4.8863180173406535
2384,1.609316301538,0.5982240973525098,0.7517780578407047,3.5339653628541976,4.883967518047412
2385,1.610325013052,0.5985567893701699,0.7501620304292559,3.532324823925245,4.881043643724671
2386,1.611326125618,0.5978489431946682,0.7509517178769498,3.531362798442071,4.880163459513689
2387,1.612329869885,0.5955969456436389,0.7542246757086395,3.530345198499973,4.880166819852252
2388,1.613338391245,0.5950209370822096,0.754530687123039,3.5295391833984118,4.87909080760366
2389,1.61434977336,0.5962925422417436,0.7504374881404453,3.5259116479860273,4.872641678368216
2390,1.615356383268,0.5977997530757736,0.7464973779964041,3.523366469469852,4.867663600542029
2391,1.616358380002,0.5973823621166433,0.7486127234831291,3.5236391747712448,4.869634260371018
2392,1.617261452428,0.5954319558086985,0.7506795196013563,3.5222684372499202,4.868379912659974
2393,1.61826679427,0.5959467275202316,0.7490115903248877,3.519949281044567,4.864907598889688
